fecha,ipc_diario,ipc,tc_a3500,tc_ccl,billetes_monedas_publico,billetes_monedas_entidades,cc_bcra,base_monetaria,cuenta_corriente,cajas_de_ahorro,plazo_fijo,m2,circulante_real,cajas_de_ahorro_real,cuenta_corriente_real,plazo_fijo_real,base_monetaria_real,m2_real,m3_real,base_monetaria_ccl,m2_ccl,m3_ccl,depositos_en_usd_total,depositos_en_usd_privado,depositos_en_usd_privado_ma_5dias,var_depositos_en_usd_privado_ma_5dias,tasa_politica_monetaria_tna,tasa_pases_pasivos_tna,tasa_pases_activos_tna,tasa_pases_bancos_tna,tasa_badlar_tna,tasa_tm20_tna,tasa_tamar_tna,tasa_call_interbank_tna,tasa_adelantos_tna,tasa_prestamos_personales_tna,tasa_plazo_fijo_tna,tasa_politica_monetaria_tem,tasa_badlar_tem,tasa_tm20_tem,tasa_tamar_tem,tasa_call_interbank_tem,tasa_pases_tem,tasa_adelantos_tem,tasa_plazo_fijo_tem,tasa_real_plazo_fijo_ex_post_tea,tasa_real_plazo_fijo_ex_post_tem,tasa_usd_plazo_fijo_ex_post_tea,tasa_usd_plazo_fijo_ex_post_tem,costo_de_oportunidad_liquidez_peos,costo_liquidez_bancaria,costo_de_oportunidad_ventanilla_de_pases,credito_documentos,credito_personales,credito_tarjetas,credito_otros,credito_total,credito_total_año_anterior,credito_documentos_real,credito_personales_real,credito_tarjetas_real,credito_otros_real,credito_total_real,var_ia_credito_pesos,var_ia_credito_pesos_ma_5dias,var_diaria_credito_ma_5dias,credito_dolares_documentos,credito_dolares_personales,credito_dolares_tarjetas,credito_dolares_otros,credito_dolares_total,credito_dolares_total_ano_anterior,var_ia_credito_dolares,var_5dias_credito_usd_ma,stock_pases,stock_pases_en_fci,lediv_lebacusd_legar_bopreal_usd,lefis
2006-05-03,1.00025849,0.000364029,3.0433,3.06,42836.1191,4965,13583.44328,61384.56239,36981,36981,53631.40762,121763.1191,131.3113552,101.5881075,101.5881075,147.3273628,168.6255516,334.4875702,481.814933,20060.31451,39791.86899,57318.47279,4796,3949,3918,12,0,0.045,#VALUE!,#VALUE!,0.068125,0,0,0.0866,#VALUE!,#VALUE!,0.06886215,0,0.005599315,0,#N/A,0.00714235,0.00370525,#VALUE!,0.005659903,0.01197187,0.000992223,0.202979562,0.015519314,#VALUE!,#VALUE!,#VALUE!,11223,8768,6185,23492,49668,36880,30.82997568,24.08600434,16.99041251,64.53335014,136.4397427,-0.992408729,-0.99238669,-0.471048375,2111,0,38,715,2864,1852,0.546436285,0.558288858,"3,979",s/o,38,0
2006-05-04,1.00025849,0.000364123,3.0383,3.06,43048.86543,4965,13107.58294,61121.44837,36368,36368,54428.41936,120749.8654,131.8616919,99.87835741,99.87835741,149.4781435,167.8593782,331.6184067,481.0965502,19974.32953,39460.74034,57247.80549,4849,3993,3939,21,0,0.045,#VALUE!,#VALUE!,0.06875,0,0,0.0744,#VALUE!,#VALUE!,0.067940899,0,0.005650685,0,#N/A,0.006133177,0.00370525,#VALUE!,0.005584183,0.011057914,0.000916855,0.249408379,0.018729075,#VALUE!,#VALUE!,#VALUE!,11177,8785,6226,23544,49732,36798,30.69567754,24.12646749,17.09862113,64.65948215,136.5802483,-0.992382009,-0.992390748,-0.5355818,2113,0,38,716,2867,1845,0.553929539,0.557477392,"4,496",s/o,38,0
2006-05-05,1.00025849,0.000364217,3.0403,3.06,43689.51304,4444,13240.06958,61373.58262,35816,35816,55516.43111,119765.513,132.1561222,98.33696676,98.33696676,152.4267769,168.5082632,328.8300557,481.2568326,20056.72635,39139.05655,57281.68109,4844,3991,3957.6,18.6,0,0.045,#VALUE!,#VALUE!,0.0625,0,0,0.0581,#VALUE!,#VALUE!,0.061720765,0,0.005136986,0,#N/A,0.004786381,0.00370525,#VALUE!,0.00507294,0.004906812,0.000407984,0.241807195,0.018211148,#VALUE!,#VALUE!,#VALUE!,11229,8799,6174,23468,49670,36898,30.83051708,24.15867128,16.95143044,64.43410587,136.3747247,-0.992412127,-0.992403258,-0.599093715,2116,0,38,719,2873,1840,0.561413043,0.557764363,"4,578",s/o,38,0
2006-05-08,1.00025849,0.000364311,3.0387,3.06,43808.18665,4465,13078.70173,61351.88838,36122,36122,54340.46186,120517.1866,132.5053609,99.15149547,99.15149547,149.1594612,168.4051681,330.8083519,479.9678131,20049.63673,39384.70152,57143.02239,4869,4010,3974.4,16.8,0,0.045,#VALUE!,#VALUE!,0.06,0,0,0.0521,#VALUE!,#VALUE!,0.063068961,0,0.004931507,0,#N/A,0.004291067,0.00370525,#VALUE!,0.00518375,0.006237126,0.000518281,0.243451122,0.018323407,#VALUE!,#VALUE!,#VALUE!,11228,8828,6148,23480,49684,36898,30.81980486,24.2320304,16.87568225,64.45039349,136.377911,-0.992409988,-0.992411911,-0.253583017,2136,0,38,722,2896,1845,0.569647696,0.556317675,"4,806",s/o,38,0
2006-05-09,1.00025849,0.000364405,3.0398,3.06,43586.06833,4513,13044.47938,61143.54771,36522,36522,54070.47137,121143.0683,131.9933036,100.2235511,100.2235511,148.380008,167.7899206,332.4404058,480.8204138,19981.55154,39589.23802,57259.3267,4875,4020,3992.6,18.2,0,0.045,#VALUE!,#VALUE!,0.08,0,0,0.052,#VALUE!,#VALUE!,0.074333934,0,0.006575342,0,#N/A,0.004282813,0.00370525,#VALUE!,0.006109638,0.017415949,0.001439871,0.25726528,0.019261398,#VALUE!,#VALUE!,#VALUE!,11221,8853,6157,23621,49852,36974,30.79263094,24.2943732,16.89601895,64.82066976,136.8036929,-0.992399977,-0.992402566,0.096187659,2129,0,38,724,2891,1850,0.562702703,0.558825853,"4,972",s/o,38,0
2006-05-10,1.00025849,0.0003645,3.0407,3.06,43441.27272,4444,13455.9334,61341.20612,36988,36988,53489.48088,121861.2727,131.3726479,101.4761162,101.4761162,146.747723,168.2888332,334.3248804,481.0726034,20046.14579,39823.94533,57304.16784,4898,4031,4009,16.4,0,0.045,#VALUE!,#VALUE!,0.073125,0,0,0.0531,#VALUE!,#VALUE!,0.068966007,0,0.006010274,0,#N/A,0.004373603,0.00370525,#VALUE!,0.005668439,0.012074952,0.00100072,0.250665177,0.018814432,#VALUE!,#VALUE!,#VALUE!,11251,8860,6130,23760,50001,36848,30.86697804,24.30729939,16.81757847,65.18526338,137.1771193,-0.992351196,-0.992391059,0.354111356,2136,0,37,725,2898,1855,0.562264151,0.561991427,"4,900",s/o,38,0
2006-05-11,1.00025849,0.000364594,3.0373,3.06,43340.88137,4450,13864.08363,61654.96499,37651,37651,52741.49039,123092.8814,131.0798036,103.2683546,103.2683546,144.6582278,169.1059146,337.6165129,482.2747407,20148.68137,40226.43182,57462.21299,4897,4027,4015.8,6.8,0,0.045,#VALUE!,#VALUE!,0.08375,0,0,0.0502,#VALUE!,#VALUE!,0.075397514,0,0.006883562,0,#N/A,0.004134266,0.00370525,#VALUE!,0.006197056,0.018477254,0.001526883,0.258576782,0.019349959,#VALUE!,#VALUE!,#VALUE!,11256,8885,5974,23830,49945,36898,30.8727152,24.36958729,16.38535897,65.36041251,136.988074,-0.992370116,-0.992388681,0.500977595,2141,0,35,721,2897,1847,0.568489442,0.564903407,"4,835",s/o,38,0
2006-05-12,1.00025849,0.000364688,3.0367,3.06,43394.86468,4259,13786.64116,61440.50584,38299,38299,52245.49991,124251.8647,130.6702203,105.0185289,105.0185289,143.2608043,168.4741518,340.7072781,483.9680824,20078.59668,40605.18454,57678.87732,4900,4030,4023.6,7.8,0,0.045,#VALUE!,#VALUE!,0.064375,0,0,0.0599,#VALUE!,#VALUE!,0.06222469,0,0.005291096,0,#N/A,0.004935021,0.00370525,#VALUE!,0.005114358,0.005403864,0.000449211,0.242421423,0.018253108,#VALUE!,#VALUE!,#VALUE!,11283,8917,5896,23932,50028,36909,30.93877286,24.45103586,16.16724318,65.62321299,137.1802649,-0.992359714,-0.992378198,0.772038854,2176,0,35,729,2940,1843,0.595225176,0.571665834,"5,178",s/o,38,0
2006-05-15,1.00025849,0.000364782,3.0408,3.06,43046.29217,4525,14337.63077,61908.92294,39252,39252,50884.52848,126075.2922,130.410091,107.6039069,107.6039069,139.4928682,169.7147146,345.6179048,485.110773,20231.67416,41201.07587,57830.00675,4914,4045,4030.6,7,0,0.05,#VALUE!,#VALUE!,0.076875,0,0,0.0757,#VALUE!,#VALUE!,0.069908542,0,0.006318493,0,#N/A,0.006240665,0.004117762,#VALUE!,0.005745908,0.013010894,0.001077829,0.204214699,0.015606162,#VALUE!,#VALUE!,#VALUE!,11263,8957,5899,24176,50295,36909,30.87595035,24.5543716,16.17128928,66.27514656,137.8767578,-0.992318938,-0.992359988,0.99011703,2188,0,36,725,2949,1847,0.596643205,0.577064936,"5,085",s/o,38,0
2006-05-16,1.00025849,0.000364877,3.0402,3.06,42787.36232,4445,14264.98303,61497.34535,39309,39309,51251.538,125850.3623,129.447501,107.7323168,107.7323168,140.4626657,168.5428652,344.9121346,485.3748003,20097.17168,41127.56938,57876.43801,4923,4051,4036.8,6.2,0,0.05,#VALUE!,#VALUE!,0.0875,0,0,0.072,#VALUE!,#VALUE!,0.080724838,0,0.007191781,0,#N/A,0.005934766,0.004117762,#VALUE!,0.006634918,0.023808476,0.001962713,0.217050304,0.016503888,#VALUE!,#VALUE!,#VALUE!,11227,8990,5947,24291,50455,37320,30.7693078,24.63846772,16.29866157,66.5731946,138.2796317,-0.992379362,-0.992355865,1.223845722,2203,0,37,735,2975,1836,0.62037037,0.588598469,"5,709",s/o,38,0
2006-05-17,1.00025849,0.000364971,3.0453,3.06,42690.08812,4312,14348.15536,61350.24349,39261,39261,51784.54753,125524.0881,128.7831103,107.5729589,107.5729589,141.8867834,168.0962589,343.9290282,485.8158116,20049.09918,41020.94383,57943.99858,4925,4054,4041.4,4.6,0,0.05,#VALUE!,#VALUE!,0.06875,0,0,0.0657,#VALUE!,#VALUE!,0.06586244,0,0.005650685,0,#N/A,0.005414118,0.004117762,#VALUE!,0.005413351,0.008998693,0.000746816,0.199445204,0.015270345,#VALUE!,#VALUE!,#VALUE!,11196,9027,5951,24166,50340,37311,30.67641803,24.73347852,16.3054094,66.2134975,137.9288034,-0.992394898,-0.992364606,1.299109898,2205,0,37,743,2985,1853,0.610901241,0.598325887,"6,069",s/o,38,0
2006-05-18,1.00025849,0.000365065,3.0517,3.07,42663.38417,4261,14517.70187,61442.08604,39341,39341,52039.55707,125606.3842,128.5369803,107.7642985,107.7642985,142.548648,168.3043975,344.0655773,486.6142254,20013.70881,40914.13165,57865.12744,4931,4062,4048.4,7,0,0.05,#VALUE!,#VALUE!,0.075625,0,0,0.0557,#VALUE!,#VALUE!,0.070402349,0,0.006215753,0,#N/A,0.004588227,0.004117762,#VALUE!,0.005786494,0.013501563,0.001118227,0.158539495,0.012338849,#VALUE!,#VALUE!,#VALUE!,11221,9060,5947,24125,50353,37358,30.73697144,24.81748162,16.29023876,66.08407772,137.9287695,-0.992402504,-0.992371083,1.30365687,2212,0,37,738,2987,1869,0.598180845,0.604264168,"6,106",s/o,38,0
2006-05-19,1.00025849,0.00036516,3.055,3.07,42805.654,4067,12878.93624,59751.59024,37261,37261,54521.56661,121394.654,128.3620989,102.0403105,102.0403105,149.308864,163.6314328,332.4427198,481.7515838,19463.05871,39542.23257,57301.70052,4950,4073,4057,8.6,0,0.05,#VALUE!,#VALUE!,0.063125,0,0,0.0528,#VALUE!,#VALUE!,0.064539873,0,0.005188356,0,#N/A,0.004348841,0.004117762,#VALUE!,0.005304647,0.00769037,0.000638616,0.107950541,0.008579255,#VALUE!,#VALUE!,#VALUE!,11290,9090,5982,23944,50306,37400,30.91798677,24.89322407,16.38187749,65.57132642,137.7644147,-0.99241812,-0.992382764,1.055458132,2221,0,37,741,2999,1859,0.613232921,0.607865717,"6,004",s/o,38,0
2006-05-22,1.00025849,0.000365254,3.0675,3.08,42660.11229,4254,14841.66501,61755.7773,38343,38343,53288.59524,123600.1123,128.4424325,104.976263,104.976263,145.8946245,169.0762517,338.3949585,484.2895831,20050.57704,40129.90659,57431.39855,4956,4079,4063.8,6.8,0,0.05,#VALUE!,#VALUE!,0.05875,0,0,0.0561,#VALUE!,#VALUE!,0.058746688,0,0.004828767,0,#N/A,0.00462125,0.004117762,#VALUE!,0.004828495,0.001977881,0.000164674,0.059505725,0.004828495,#VALUE!,#VALUE!,#VALUE!,11296,9026,6028,24144,50494,37400,30.92642378,24.71157056,16.50358379,66.10194544,138.2435236,-0.992389785,-0.992396934,0.655867296,2225,0,38,748,3011,1869,0.611021937,0.610741463,"6,087",s/o,38,0
2006-05-23,1.00025849,0.000365348,3.0687,3.08,42497.56565,4363,14698.09961,61558.66526,38558,38558,53246.60479,123976.5657,128.2626768,105.5376141,105.5376141,145.7419894,168.4930406,339.337905,485.0798944,19986.57963,40252.1317,57539.9904,4947,4076,4068.8,5,0,0.05,#VALUE!,#VALUE!,0.0575,0,0,0.055,#VALUE!,#VALUE!,0.061112395,0,0.004726027,0,#N/A,0.004530439,0.004117762,#VALUE!,0.005022937,0.004307039,0.000358213,0.021324118,0.001759875,#VALUE!,#VALUE!,#VALUE!,11254,9067,6113,24209,50643,37517,30.80347292,24.81740617,16.73197352,66.26277554,138.6156281,-0.992391132,-0.992399288,0.243278519,2218,0,38,743,2999,1875,0.599466667,0.606560722,"6,576",s/o,38,0
2006-05-24,1.00025849,0.000365443,3.0798,3.1,42536.686,4388,14347.18426,61271.87026,38781,38781,53027.61434,124486.686,128.4049901,106.1205593,106.1205593,145.1050796,167.6647106,340.6461087,485.7511882,19765.11944,40156.99548,57262.67753,4950,4082,4074.4,5.6,0,0.05,#VALUE!,#VALUE!,0.085,0,0,0.0532,#VALUE!,#VALUE!,0.069744131,0,0.006986301,0,#N/A,0.004381856,0.004117762,#VALUE!,0.005732394,0.012847575,0.001064378,-0.046963693,-0.0040005,#VALUE!,#VALUE!,#VALUE!,11269,9102,6222,24380,50973,37655,30.83655869,24.90676699,17.02591784,66.71357714,139.4828207,-0.992369618,-0.992394232,0.137647622,2219,0,39,748,3006,1875,0.6032,0.605020474,"6,321",s/o,38,0
2006-05-26,1.00025849,0.000365537,3.0697,3.09,42596.59472,4497,14152.29368,61245.88839,39564,39564,52163.63345,126221.5947,128.8338907,108.2351874,108.2351874,142.7039896,167.5503036,345.3042656,488.0082552,19820.67586,40848.41253,57729.8473,4950,4084,4078.8,4.4,0,0.05,#VALUE!,#VALUE!,0.0575,0,0,0.0537,#VALUE!,#VALUE!,0.05865891,0,0.004726027,0,#N/A,0.004423127,0.004117762,#VALUE!,0.00482128,0.001891554,0.000157493,-0.057630431,-0.004934266,#VALUE!,#VALUE!,#VALUE!,11319,9129,6253,24322,51023,37588,30.96537475,24.97419437,17.10632462,66.53766629,139.58356,-0.992348519,-0.992383435,0.083632294,2237,0,40,751,3028,1873,0.616657768,0.608715859,"6,435",s/o,38,0
2006-05-29,1.00025849,0.000365632,3.0775,3.09,42403.20008,4956,13347.21058,60706.41066,38988,38988,53131.85849,125335.2001,129.5270256,106.6318617,106.6318617,145.3151992,166.0315375,342.7907489,488.1059481,19646.08759,40561.55342,57756.32963,4968,4092,4082.6,3.8,0,0.05,#VALUE!,#VALUE!,0.061875,0,0,0.0525,#VALUE!,#VALUE!,0.061297629,0,0.005085616,0,#N/A,0.00432408,0.004117762,#VALUE!,0.005038161,0.00448962,0.000373367,-0.055186715,-0.004719491,#VALUE!,#VALUE!,#VALUE!,11306,9164,6364,24364,51198,37588,30.92181769,25.06346518,17.40548804,66.63534108,140.026112,-0.992322276,-0.992364266,0.306812541,2242,0,41,750,3033,1875,0.6176,0.609589274,"6,937",s/o,38,0
2006-05-30,1.00025849,0.000365726,3.0808,3.1,42397.867,5035,12785.17354,60218.04054,39369,39369,53045.86749,126170.867,129.6949792,107.6460682,107.6460682,145.0425225,164.653288,344.9871155,490.029638,19425.17437,40700.27968,57811.84984,4965,4091,4085,2.4,0,0.05,#VALUE!,#VALUE!,0.070625,0,0,0.0532,#VALUE!,#VALUE!,0.068085098,0,0.005804795,0,#N/A,0.004381856,0.004117762,#VALUE!,0.005596035,0.011200922,0.000928652,-0.048513108,-0.004135539,#VALUE!,#VALUE!,#VALUE!,11296,9187,6418,24485,51386,37616,30.88648394,25.11987676,17.54864146,66.94896947,140.5039716,-0.992299819,-0.992346273,0.510857571,2220,0,42,737,2999,1862,0.610633727,0.609511632,"7,452",s/o,38,0
2006-05-31,1.00025849,0.000365821,3.0868,3.1,42691.818,4990,12514.87901,60196.69701,38531,38531,54826.8765,124743.818,130.3419901,105.3275112,105.3275112,149.873568,164.5523936,340.9970125,490.8705806,19418.28936,40239.94129,57926.03049,4965,4096,4089,4,0,0.05,#VALUE!,#VALUE!,0.08125,0,0,0.0522,#VALUE!,#VALUE!,0.0765116,0,0.006678082,0,#N/A,0.00429932,0.004117762,#VALUE!,0.006288625,0.019590047,0.001618027,-0.040619383,-0.003449652,#VALUE!,#VALUE!,#VALUE!,11327,9165,6655,24071,51218,37636,30.96324309,25.05324648,18.19196458,65.79996684,140.008421,-0.992329072,-0.992333861,0.480379641,2225,0,42,748,3015,1885,0.599469496,0.609512198,"7,230",s/o,38,0
2006-06-01,1.000268798,0.000365915,3.0803,3.1,43046.81584,5001,13384.46769,61432.28353,38177,38177,55406.88582,124401.8158,131.308532,104.3328555,104.3328555,151.4199285,167.8865694,339.9742429,491.3941714,19816.86565,40129.61801,58002.80699,4952,4093,4091.2,2.2,0,0.05,#VALUE!,#VALUE!,0.0625,0,0,0.063,#VALUE!,#VALUE!,0.058044887,0,0.005136986,0,#N/A,0.005191062,0.004117762,#VALUE!,0.004770813,-0.000938403,-7.82339E-05,-0.094015178,-0.008193972,#VALUE!,#VALUE!,#VALUE!,11293,9158,6541,24266,51258,37597,30.86232383,25.02764205,17.87571594,66.31587267,140.0815545,-0.992352205,-0.992330378,0.300822819,2228,0,43,738,3009,1882,0.598831031,0.608638404,"6,065",s/o,38,0
2006-06-02,1.000268798,0.000366014,3.076,3.1,43575.71301,4843,13094.34575,61513.05876,37608,37608,56210.89513,123634.713,132.2865882,102.7502323,102.7502323,153.5759022,168.062143,337.7870527,491.362955,19842.92218,39882.16549,58014.7123,4969,4106,4095.6,4.4,0,0.05,#VALUE!,#VALUE!,0.055,0,0,0.062,#VALUE!,#VALUE!,0.060658024,0,0.004520548,0,#N/A,0.005108462,0.004117762,#VALUE!,0.004985591,0.001627308,0.000135508,-0.0916885,-0.007981965,#VALUE!,#VALUE!,#VALUE!,11340,9180,6578,24208,51306,37493,30.98244081,25.08102351,17.97200138,66.13958793,140.1750536,-0.99232381,-0.992325436,0.130489434,2245,0,43,744,3032,1892,0.602536998,0.60581425,"6,144",s/o,38,0
2006-06-05,1.000268798,0.000366112,3.078,3.1,43918.32753,4978,13037.37604,61933.70357,37229,37229,56575.9231,123354.3275,133.5555974,101.6874188,101.6874188,154.5316712,169.1659312,336.9304349,491.4621061,19978.61405,39791.71856,58042.01633,4984,4116,4100.4,4.8,0,0.05,#VALUE!,#VALUE!,0.070625,0,0,0.062,#VALUE!,#VALUE!,0.06829518,0,0.005804795,0,#N/A,0.005108462,0.004117762,#VALUE!,0.005613302,0.009160519,0.00076019,-0.084857115,-0.007362353,#VALUE!,#VALUE!,#VALUE!,11344,9194,6579,24214,51331,37493,30.98504066,25.11252326,17.96990325,66.13820297,140.2056701,-0.99232007,-0.992324995,-0.181741122,2251,0,43,738,3032,1882,0.611052072,0.604504665,"5,991",s/o,38,0
2006-06-06,1.000268798,0.000366211,3.0823,3.1,44061.49167,4823,13011.70702,61896.19869,36916,36916,57197.93243,122716.4917,133.4873878,100.8053933,100.8053933,156.1886465,169.0180586,335.0981743,491.2868208,19966.51571,39585.96505,58036.911,4980,4113,4104.8,4.4,0,0.05,#VALUE!,#VALUE!,0.08125,0,0,0.0589,#VALUE!,#VALUE!,0.072551775,0,0.006678082,0,#N/A,0.00485244,0.004117762,#VALUE!,0.00596316,0.013381684,0.001108359,-0.081029211,-0.00701701,#VALUE!,#VALUE!,#VALUE!,11340,9204,6553,24269,51366,37606,30.96579152,25.13308158,17.89407688,66.27061678,140.2635668,-0.992337926,-0.992332617,-0.486816466,2257,0,42,737,3036,1921,0.580426861,0.598463292,"6,064",s/o,38,0
2006-06-07,1.000268798,0.000366309,3.0805,3.1,44251.28549,4566,12916.44301,61733.7285,36952,36952,56901.93695,122721.2855,133.2680478,100.876582,100.876582,155.338626,168.529106,335.0212118,490.3598378,19914.10597,39587.51145,57942.97498,4989,4123,4110.2,5.4,0,0.05,#VALUE!,#VALUE!,0.060625,0,0,0.0566,#VALUE!,#VALUE!,0.062717846,0,0.004982877,0,#N/A,0.00466253,0.004117762,#VALUE!,0.005154891,0.003654002,0.000303991,-0.089850621,-0.007814849,#VALUE!,#VALUE!,#VALUE!,11367,9231,6606,24223,51427,37541,31.03117849,25.20003595,18.03395488,66.12723115,140.3924005,-0.992315544,-0.992329911,-0.328801864,2254,0,42,735,3031,1924,0.575363825,0.593642157,"6,028",s/o,38,0
2006-06-08,1.000268798,0.000366407,3.0827,3.1,44333.22455,4586,13163.79447,62083.01902,37303,37303,56304.94148,123525.2245,133.5104476,101.8074238,101.8074238,153.6675613,169.4371024,337.1252952,490.7928565,20026.78033,39846.84663,58009.73098,4993,4125,4116.6,6.4,0,0.05,#VALUE!,#VALUE!,0.068125,0,0,0.0556,#VALUE!,#VALUE!,0.06910635,0,0.005599315,0,#N/A,0.004579971,0.004117762,#VALUE!,0.005679974,0.009963691,0.00082654,-0.084128769,-0.007296542,#VALUE!,#VALUE!,#VALUE!,11382,9262,6593,24366,51603,37596,31.06377766,25.27786932,17.99362907,66.49973699,140.835013,-0.992300526,-0.992319575,-0.212488106,2268,0,42,741,3051,1958,0.558222676,0.585520487,"5,748",s/o,38,0
2006-06-09,1.000268798,0.000366506,3.0813,3.1,44439.30913,4491,13508.46996,62438.77909,37857,37857,55310.946,124644.3091,133.5048139,103.2916372,103.2916372,150.9141815,170.3622505,340.0880883,491.0022698,20141.54164,40207.84166,58050.0823,4980,4120,4119.4,2.8,0,0.05,#VALUE!,#VALUE!,0.055,0,0,0.0533,#VALUE!,#VALUE!,0.061670673,0,0.004520548,0,#N/A,0.004390111,0.004117762,#VALUE!,0.005068822,0.002623201,0.000218338,-0.090785388,-0.007899808,#VALUE!,#VALUE!,#VALUE!,11440,9298,6534,24392,51664,37590,31.21368121,25.36930139,17.82781408,66.55280701,140.9636037,-0.992290194,-0.992312852,-0.050228619,2266,0,42,741,3049,1960,0.555612245,0.576135536,"5,653",s/o,38,0
2006-06-12,1.000268798,0.000366604,3.0817,3.1,44233.94421,4677,13380.42363,62291.36784,38259,38259,54780.95958,125428.9442,133.4161154,104.3604298,104.3604298,149.4279643,169.914371,342.1369749,491.5649392,20093.98962,40460.94974,58132.22703,5004,4135,4123.2,3.8,0,0.0525,#VALUE!,#VALUE!,0.07125,0,0,0.0557,#VALUE!,#VALUE!,0.066367163,0,0.005856164,0,#N/A,0.004588227,0.00432408,#VALUE!,0.005454835,0.007253858,0.000602488,-0.086586143,-0.007518775,#VALUE!,#VALUE!,#VALUE!,11464,9311,6516,24622,51913,37590,31.27075896,25.39794458,17.77392406,67.16230173,141.6049293,-0.992253036,-0.992299445,0.254018756,2272,0,43,723,3038,1958,0.551583248,0.564241771,"5,989",s/o,38,0
2006-06-13,1.000268798,0.000366703,3.0822,3.1,43952.24918,4676,13937.48183,62565.73101,38726,38726,54443.9641,126080.2492,132.6093531,105.6058956,105.6058956,148.4688217,170.6168997,343.8211443,492.2899661,20182.49387,40671.04812,58233.61719,4984,4126,4125.8,2.6,0,0.0525,#VALUE!,#VALUE!,0.063125,0,0,0.0558,#VALUE!,#VALUE!,0.064655854,0,0.005188356,0,#N/A,0.004596482,0.00432408,#VALUE!,0.00531418,0.005564272,0.000462511,-0.08811832,-0.007657616,#VALUE!,#VALUE!,#VALUE!,11420,9318,6508,24889,52135,37942,31.14236761,25.41020853,17.74733173,67.87236317,142.172271,-0.992292085,-0.992290277,0.710038571,2290,0,41,735,3066,1985,0.544584383,0.557073276,"5,895",s/o,38,0
2006-06-14,1.000268798,0.000366802,3.081,3.1,43823.1795,4581,14293.48993,62697.66943,39387,39387,53896.96863,127178.1795,131.9628432,107.3795809,107.3795809,146.9376673,170.9307503,346.7220049,493.6596722,20225.05465,41025.21919,58411.33811,5002,4139,4129,3.2,0,0.0525,#VALUE!,#VALUE!,0.0875,0,0,0.0582,#VALUE!,#VALUE!,0.080547283,0,0.007191781,0,#N/A,0.004794638,0.00432408,#VALUE!,0.006620325,0.021354425,0.001762352,-0.073799244,-0.006368325,#VALUE!,#VALUE!,#VALUE!,11453,9366,6477,25066,52362,38178,31.22396576,25.5342411,17.65804822,68.33667387,142.752929,-0.992306379,-0.992288444,1.086474253,2283,0,40,740,3063,1980,0.546969697,0.55139445,"5,653",s/o,38,0
2006-06-15,1.000268798,0.0003669,3.0778,3.1,43823.42124,4570,14916.80805,63310.2293,40213,40213,52413.97316,128819.4212,131.8980594,109.6020188,109.6020188,142.8562224,172.5543715,351.102097,493.9583194,20422.65461,41554.65201,58462.38529,5061,4152,4134.4,5.4,0,0.0525,#VALUE!,#VALUE!,0.071875,0,0,0.07,#VALUE!,#VALUE!,0.072818593,0,0.005907534,0,#N/A,0.005769453,0.00432408,#VALUE!,0.00598509,0.013646819,0.001130183,-0.080788777,-0.006995363,#VALUE!,#VALUE!,#VALUE!,11523,9396,6232,25396,52547,38405,31.40636268,25.60914552,16.98554649,69.21773728,143.218792,-0.992324832,-0.992293305,1.593301448,2301,0,38,743,3082,2003,0.538691962,0.547488307,"5,427",s/o,38,0
2006-06-16,1.000268798,0.000366999,3.0785,3.1,43868.26674,4495,15335.10321,63698.36995,40478,40478,52580.97769,129319.2667,131.78045,110.2946392,110.2946392,143.272888,173.5656092,352.3697283,495.6426164,20547.86127,41715.8925,58677.4982,5060,4151,4140.6,6.2,0,0.0525,#VALUE!,#VALUE!,0.065,0,0,0.0901,#VALUE!,#VALUE!,0.063857932,0,0.005342466,0,#N/A,0.007432047,0.00432408,#VALUE!,0.005248597,0.004777367,0.000397245,-0.05245054,-0.004479615,#VALUE!,#VALUE!,#VALUE!,11495,9424,6220,25209,52348,38322,31.32162847,25.67855822,16.94828439,68.68959827,142.6380694,-0.992337338,-0.992302734,1.938015886,2312,0,38,738,3088,2023,0.526445872,0.541655033,"5,471",s/o,38,0
2006-06-20,1.000268798,0.000367097,3.0797,3.1,43590.67731,4758,15399.29734,63747.97465,41069,41069,51477.99581,130486.6773,131.7052946,111.874927,111.874927,140.2297846,173.6540945,355.4551485,495.6849331,20563.86279,42092.47655,58698.28165,5073,4165,4146.6,6,0,0.0525,#VALUE!,#VALUE!,0.07375,0,0,0.0754,#VALUE!,#VALUE!,0.068968643,0,0.006061644,0,#N/A,0.006215859,0.00432408,#VALUE!,0.005668656,0.009827301,0.000815276,-0.04768823,-0.004063622,#VALUE!,#VALUE!,#VALUE!,11506,9462,6250,25178,52396,38322,31.34317635,25.77517249,17.02545213,68.5866934,142.7304944,-0.992330312,-0.992318189,2.018074466,2313,0,38,741,3092,2003,0.543684473,0.540075278,"5,602",s/o,38,0
